DateTime,Power(kW)
12/24/2015 8:45,74.2055
12/24/2015 9:00,98.22327
12/24/2015 9:15,116.186571
12/24/2015 9:30,103.684448
12/24/2015 9:45,106.24578
12/24/2015 10:00,100.593714
12/24/2015 10:15,96.763526
12/24/2015 10:30,101.159538
12/24/2015 10:45,103.700887
12/24/2015 11:00,104.402474
12/24/2015 11:15,95.332488
12/24/2015 11:30,108.067952
12/24/2015 11:45,104.131278
12/24/2015 12:00,93.324989
12/24/2015 12:15,89.882549
12/24/2015 12:30,86.179304
12/24/2015 12:45,88.798899
12/24/2015 13:00,81.706911
12/24/2015 13:15,87.385227
12/24/2015 13:30,91.695461
12/24/2015 13:45,97.197825
12/24/2015 14:00,106.562829
12/24/2015 14:15,108.941448
12/24/2015 14:30,101.159916
12/24/2015 14:45,101.2236
12/24/2015 15:00,101.2873
12/24/2015 15:15,101.351
12/24/2015 15:30,101.4147
12/24/2015 15:45,101.4784
12/24/2015 16:00,101.5422
12/24/2015 16:15,101.6059
12/24/2015 16:30,101.6696
12/24/2015 16:45,101.7333
12/24/2015 17:00,101.797
12/24/2015 17:15,101.8607
12/24/2015 17:30,101.9244
12/24/2015 17:45,101.9881
12/24/2015 18:00,102.0518
12/24/2015 18:15,102.1155
12/24/2015 18:30,102.179208
12/24/2015 18:45,102.89417
12/24/2015 19:00,100.595414
12/24/2015 19:15,108.180811
12/24/2015 19:30,101.19557
12/24/2015 19:45,110.089756
12/24/2015 20:00,110.784905
12/24/2015 20:15,100.518736
12/24/2015 20:30,99.735993
12/24/2015 20:45,98.953251
12/24/2015 21:00,98.170509
12/24/2015 21:15,97.387766
12/24/2015 21:30,96.605024
12/24/2015 21:45,101.931858
12/24/2015 22:00,81.909349
12/24/2015 22:15,94.599558
12/24/2015 22:30,87.303932
12/24/2015 22:45,94.018013
12/24/2015 23:00,84.52866
12/24/2015 23:15,95.679571
12/24/2015 23:30,96.192757
12/24/2015 23:45,83.488307
12/25/2015 0:00,79.475449
12/25/2015 0:15,76.627172
12/25/2015 0:30,69.589027
12/25/2015 0:45,79.52173
12/25/2015 1:00,83.3656
12/25/2015 1:15,80.250506
12/25/2015 1:30,81.589622
12/25/2015 1:45,63.583077
12/25/2015 2:00,83.013128
12/25/2015 2:15,73.196873
12/25/2015 2:30,69.848273
12/25/2015 2:45,66.522365
12/25/2015 3:00,46.536147
12/25/2015 3:15,66.96949
12/25/2015 3:30,69.710881
12/25/2015 3:45,80.978424
12/25/2015 4:00,72.434172
12/25/2015 4:15,61.755551
12/25/2015 4:30,81.503448
12/25/2015 4:45,91.550045
12/25/2015 5:00,78.313737
12/25/2015 5:15,89.564922
12/25/2015 5:30,77.630158
12/25/2015 5:45,76.965709
12/25/2015 6:00,75.365552
12/25/2015 6:15,80.371648
12/25/2015 6:30,83.357291
12/25/2015 6:45,74.741607
12/25/2015 7:00,91.467616
12/25/2015 7:15,80.86314
12/25/2015 7:30,87.996957
12/25/2015 7:45,81.020452
12/25/2015 8:00,72.475696
12/25/2015 8:15,69.876829
12/25/2015 8:30,76.12836
12/25/2015 8:45,78.246647
12/25/2015 9:00,80.364933
12/25/2015 9:15,86.551515
12/25/2015 9:30,79.338889
12/25/2015 9:45,79.4697
12/25/2015 10:00,79.6005
12/25/2015 10:15,79.7313
12/25/2015 10:30,79.8621
12/25/2015 10:45,79.9929
12/25/2015 11:00,80.1237
12/25/2015 11:15,80.2545
12/25/2015 11:30,80.3853
12/25/2015 11:45,80.5162
12/25/2015 12:00,80.647
12/25/2015 12:15,80.7778
12/25/2015 12:30,80.9086
12/25/2015 12:45,81.0394
12/25/2015 13:00,81.170187
12/25/2015 13:15,68.306079
12/25/2015 13:30,64.177607
12/25/2015 13:45,71.185483
12/25/2015 14:00,72.090858
12/25/2015 14:15,72.204558
12/25/2015 14:30,73.790844
12/25/2015 14:45,67.136925
12/25/2015 15:00,72.504789
12/25/2015 15:15,66.9334
12/25/2015 15:30,67.571705
12/25/2015 15:45,71.489072
12/25/2015 16:00,71.08575
12/25/2015 16:15,73.586121
12/25/2015 16:30,75.742205
12/25/2015 16:45,72.610587
12/25/2015 17:00,78.415502
12/25/2015 17:15,71.214616
12/25/2015 17:30,65.843647
12/25/2015 17:45,69.984847
12/25/2015 18:00,71.977464
12/25/2015 18:15,70.199124
12/25/2015 18:30,108.299736
12/25/2015 18:45,112.184243
12/25/2015 19:00,113.238163
12/25/2015 19:15,114.292082
12/25/2015 19:30,122.611297
12/25/2015 19:45,105.875203
12/25/2015 20:00,124.248922
12/25/2015 20:15,109.633734
12/25/2015 20:30,125.912499
12/25/2015 20:45,113.122836
12/25/2015 21:00,107.012108
12/25/2015 21:15,92.658865
12/25/2015 21:30,115.455581
12/25/2015 21:45,119.87701
12/25/2015 22:00,116.590297
12/25/2015 22:15,104.339295
12/25/2015 22:30,115.973253
12/25/2015 22:45,114.288582
12/25/2015 23:00,111.776757
12/25/2015 23:15,106.372911
12/25/2015 23:30,102.455244
12/25/2015 23:45,104.647008
12/26/2015 0:00,104.779794
12/26/2015 0:15,104.362273
12/26/2015 0:30,108.989175
12/26/2015 0:45,98.582489
12/26/2015 1:00,107.353431
12/26/2015 1:15,104.785178
12/26/2015 1:30,91.049522
12/26/2015 1:45,105.285806
