DateTime,Power(kW)
20-Dec-2015 02:00:00,97.391370
20-Dec-2015 02:15:00,100.971013
20-Dec-2015 02:30:00,83.428657
20-Dec-2015 02:45:00,74.602129
20-Dec-2015 03:00:00,82.129434
20-Dec-2015 03:15:00,81.406128
20-Dec-2015 03:30:00,93.656357
20-Dec-2015 03:45:00,96.970500
20-Dec-2015 04:00:00,86.082646
20-Dec-2015 04:15:00,74.504235
20-Dec-2015 04:30:00,67.388525
20-Dec-2015 04:45:00,97.134756
20-Dec-2015 05:00:00,71.958938
20-Dec-2015 05:15:00,77.544590
20-Dec-2015 05:30:00,70.988137
20-Dec-2015 05:45:00,63.401137
20-Dec-2015 06:00:00,57.369011
20-Dec-2015 06:15:00,70.321391
20-Dec-2015 06:30:00,65.946990
20-Dec-2015 06:45:00,95.964115
20-Dec-2015 07:00:00,103.470463
20-Dec-2015 07:15:00,104.257410
20-Dec-2015 07:30:00,88.768113
20-Dec-2015 07:45:00,97.335871
20-Dec-2015 08:00:00,79.946255
20-Dec-2015 08:15:00,73.155129
20-Dec-2015 08:30:00,77.997450
20-Dec-2015 08:45:00,82.689898
20-Dec-2015 09:00:00,71.680850
20-Dec-2015 09:15:00,92.334771
20-Dec-2015 09:30:00,70.322221
20-Dec-2015 09:45:00,97.869343
20-Dec-2015 10:00:00,87.077868
20-Dec-2015 10:15:00,91.108023
20-Dec-2015 10:30:00,99.089451
20-Dec-2015 10:45:00,113.252830
20-Dec-2015 11:00:00,102.736864
20-Dec-2015 11:15:00,97.496955
20-Dec-2015 11:30:00,129.865722
20-Dec-2015 11:45:00,102.390159
20-Dec-2015 12:00:00,121.636613
20-Dec-2015 12:15:00,104.074271
20-Dec-2015 12:30:00,70.583567
20-Dec-2015 12:45:00,81.851584
20-Dec-2015 13:00:00,69.476398
20-Dec-2015 13:15:00,68.191264
20-Dec-2015 13:30:00,79.061117
20-Dec-2015 13:45:00,66.928258
20-Dec-2015 14:00:00,28.735668
20-Dec-2015 14:15:00,45.475361
20-Dec-2015 14:30:00,53.051377
20-Dec-2015 14:45:00,41.383101
20-Dec-2015 15:00:00,62.754087
20-Dec-2015 15:15:00,41.836058
20-Dec-2015 15:30:00,20.918029
20-Dec-2015 15:45:00,0.000000
20-Dec-2015 16:00:00,9.069137
20-Dec-2015 16:15:00,48.293808
20-Dec-2015 16:30:00,65.362454
20-Dec-2015 16:45:00,77.956072
20-Dec-2015 17:00:00,72.737105
20-Dec-2015 17:15:00,76.674374
20-Dec-2015 17:30:00,71.897346
20-Dec-2015 17:45:00,73.096043
20-Dec-2015 18:00:00,100.311316
20-Dec-2015 18:15:00,64.508417
20-Dec-2015 18:30:00,78.198347
20-Dec-2015 18:45:00,74.826938
20-Dec-2015 19:00:00,73.445800
20-Dec-2015 19:15:00,72.064661
20-Dec-2015 19:30:00,70.683523
20-Dec-2015 19:45:00,69.302385
20-Dec-2015 20:00:00,67.921247
20-Dec-2015 20:15:00,102.981108
20-Dec-2015 20:30:00,110.044045
20-Dec-2015 20:45:00,83.687751
20-Dec-2015 21:00:00,117.469553
20-Dec-2015 21:15:00,93.748563
20-Dec-2015 21:30:00,107.732623
20-Dec-2015 21:45:00,103.835062
20-Dec-2015 22:00:00,99.398039
20-Dec-2015 22:15:00,108.633851
20-Dec-2015 22:30:00,105.312449
20-Dec-2015 22:45:00,94.814755
20-Dec-2015 23:00:00,110.365945
20-Dec-2015 23:15:00,91.448403
20-Dec-2015 23:30:00,70.471550
20-Dec-2015 23:45:00,97.949475
21-Dec-2015 00:00:00,95.348573
21-Dec-2015 00:15:00,92.933892
21-Dec-2015 00:30:00,98.255711
21-Dec-2015 00:45:00,94.645706
21-Dec-2015 01:00:00,74.869763
21-Dec-2015 01:15:00,74.945980
21-Dec-2015 01:30:00,81.473789
21-Dec-2015 01:45:00,89.610232
21-Dec-2015 02:00:00,69.594180
21-Dec-2015 02:15:00,69.808725
21-Dec-2015 02:30:00,89.153496
21-Dec-2015 02:45:00,86.624033
21-Dec-2015 03:00:00,75.406505
21-Dec-2015 03:15:00,96.451251
21-Dec-2015 03:30:00,76.024088
21-Dec-2015 03:45:00,102.056181
21-Dec-2015 04:00:00,87.141491
21-Dec-2015 04:15:00,67.181285
21-Dec-2015 04:30:00,68.137383
21-Dec-2015 04:45:00,82.061956
21-Dec-2015 05:00:00,76.602721
21-Dec-2015 05:15:00,87.531820
21-Dec-2015 05:30:00,75.678893
21-Dec-2015 05:45:00,43.559202
21-Dec-2015 06:00:00,81.767561
21-Dec-2015 06:15:00,87.652056
21-Dec-2015 06:30:00,50.443238
21-Dec-2015 06:45:00,85.112339
21-Dec-2015 07:00:00,75.861693
21-Dec-2015 07:15:00,95.651872
21-Dec-2015 07:30:00,72.224523
21-Dec-2015 07:45:00,66.120886
21-Dec-2015 08:00:00,60.294831
21-Dec-2015 08:15:00,96.479226
21-Dec-2015 08:30:00,92.344332
21-Dec-2015 08:45:00,88.209438
21-Dec-2015 09:00:00,101.168287
21-Dec-2015 09:15:00,114.127136
21-Dec-2015 09:30:00,144.169727
21-Dec-2015 09:45:00,153.695136
21-Dec-2015 10:00:00,144.616011
21-Dec-2015 10:15:00,117.471979
21-Dec-2015 10:30:00,149.773382
21-Dec-2015 10:45:00,138.233609
21-Dec-2015 11:00:00,132.484659
21-Dec-2015 11:15:00,126.735710
21-Dec-2015 11:30:00,120.986760
21-Dec-2015 11:45:00,115.237811
21-Dec-2015 12:00:00,109.488861
21-Dec-2015 12:15:00,103.739912
21-Dec-2015 12:30:00,108.010325
21-Dec-2015 12:45:00,104.517133
21-Dec-2015 13:00:00,101.125062
21-Dec-2015 13:15:00,97.174262
21-Dec-2015 13:30:00,82.238702
21-Dec-2015 13:45:00,75.970195
21-Dec-2015 14:00:00,109.462513
21-Dec-2015 14:15:00,104.414077
21-Dec-2015 14:30:00,117.174512
21-Dec-2015 14:45:00,106.721380
21-Dec-2015 15:00:00,113.858162
21-Dec-2015 15:15:00,129.533662
21-Dec-2015 15:30:00,121.539417
21-Dec-2015 15:45:00,126.579784
21-Dec-2015 16:00:00,114.373656
21-Dec-2015 16:15:00,121.069783
21-Dec-2015 16:30:00,114.275503
21-Dec-2015 16:45:00,117.873919
21-Dec-2015 17:00:00,101.178516
21-Dec-2015 17:15:00,114.709065
21-Dec-2015 17:30:00,90.523072
21-Dec-2015 17:45:00,90.473369
21-Dec-2015 18:00:00,92.534362
21-Dec-2015 18:15:00,80.151747
21-Dec-2015 18:30:00,114.170070
21-Dec-2015 18:45:00,93.116436
21-Dec-2015 19:00:00,119.310426
21-Dec-2015 19:15:00,120.363069
21-Dec-2015 19:30:00,90.469552
21-Dec-2015 19:45:00,105.553222
21-Dec-2015 20:00:00,120.636892
21-Dec-2015 20:15:00,105.553860
21-Dec-2015 20:30:00,113.858277
21-Dec-2015 20:45:00,99.418733
21-Dec-2015 21:00:00,98.901533
21-Dec-2015 21:15:00,92.856821
21-Dec-2015 21:30:00,81.170907
21-Dec-2015 21:45:00,107.740656
21-Dec-2015 22:00:00,116.539494
21-Dec-2015 22:15:00,118.562153
21-Dec-2015 22:30:00,108.315958
21-Dec-2015 22:45:00,91.244161
21-Dec-2015 23:00:00,122.741216
21-Dec-2015 23:15:00,98.639322
21-Dec-2015 23:30:00,89.072113
21-Dec-2015 23:45:00,96.855690
22-Dec-2015 00:00:00,96.952945
22-Dec-2015 00:15:00,98.125213
22-Dec-2015 00:30:00,103.083957
22-Dec-2015 00:45:00,88.212878
22-Dec-2015 01:00:00,107.221063
22-Dec-2015 01:15:00,104.600540
22-Dec-2015 01:30:00,105.713159
22-Dec-2015 01:45:00,94.193249
22-Dec-2015 02:00:00,92.922056
22-Dec-2015 02:15:00,97.095086
22-Dec-2015 02:30:00,84.735494
22-Dec-2015 02:45:00,78.425429
22-Dec-2015 03:00:00,79.237200
22-Dec-2015 03:15:00,97.891738
22-Dec-2015 03:30:00,71.180268
22-Dec-2015 03:45:00,74.007370
22-Dec-2015 04:00:00,87.989591
22-Dec-2015 04:15:00,74.362148
22-Dec-2015 04:30:00,75.033702
22-Dec-2015 04:45:00,73.377059
22-Dec-2015 05:00:00,86.756457
22-Dec-2015 05:15:00,91.404266
22-Dec-2015 05:30:00,83.782493
22-Dec-2015 05:45:00,71.361779
22-Dec-2015 06:00:00,82.853097
22-Dec-2015 06:15:00,101.720408
22-Dec-2015 06:30:00,99.376504
22-Dec-2015 06:45:00,109.257710
22-Dec-2015 07:00:00,94.023932
22-Dec-2015 07:15:00,119.377377
22-Dec-2015 07:30:00,123.509564
22-Dec-2015 07:45:00,114.451312
22-Dec-2015 08:00:00,87.190403
22-Dec-2015 08:15:00,77.193341
22-Dec-2015 08:30:00,104.689095
22-Dec-2015 08:45:00,113.859292
22-Dec-2015 09:00:00,132.109907
22-Dec-2015 09:15:00,135.831463
22-Dec-2015 09:30:00,145.089517
22-Dec-2015 09:45:00,147.964425
22-Dec-2015 10:00:00,141.579468
22-Dec-2015 10:15:00,143.248018
22-Dec-2015 10:30:00,150.450558
22-Dec-2015 10:45:00,142.607863
22-Dec-2015 11:00:00,139.613056
22-Dec-2015 11:15:00,132.212943
22-Dec-2015 11:30:00,110.500769
22-Dec-2015 11:45:00,101.346081
22-Dec-2015 12:00:00,95.893449
22-Dec-2015 12:15:00,94.515065
22-Dec-2015 12:30:00,89.301165
22-Dec-2015 12:45:00,90.011218
22-Dec-2015 13:00:00,90.229158
22-Dec-2015 13:15:00,89.774195
22-Dec-2015 13:30:00,91.101775
22-Dec-2015 13:45:00,93.423117
22-Dec-2015 14:00:00,81.224845
22-Dec-2015 14:15:00,106.424177
22-Dec-2015 14:30:00,105.806142
22-Dec-2015 14:45:00,104.698991
22-Dec-2015 15:00:00,102.261553
22-Dec-2015 15:15:00,103.478850
22-Dec-2015 15:30:00,108.281292
22-Dec-2015 15:45:00,107.216854
22-Dec-2015 16:00:00,111.860764
22-Dec-2015 16:15:00,104.452746
22-Dec-2015 16:30:00,99.529353
22-Dec-2015 16:45:00,79.675180
22-Dec-2015 17:00:00,82.089517
22-Dec-2015 17:15:00,73.347488
22-Dec-2015 17:30:00,82.148854
22-Dec-2015 17:45:00,76.809559
22-Dec-2015 18:00:00,84.578264
22-Dec-2015 18:15:00,89.566918
22-Dec-2015 18:30:00,100.134134
22-Dec-2015 18:45:00,85.610225
22-Dec-2015 19:00:00,103.278043
22-Dec-2015 19:15:00,107.203680
22-Dec-2015 19:30:00,101.646419
22-Dec-2015 19:45:00,86.209086
22-Dec-2015 20:00:00,102.514093
22-Dec-2015 20:15:00,75.317092
22-Dec-2015 20:30:00,81.183722
22-Dec-2015 20:45:00,81.567969
22-Dec-2015 21:00:00,94.802301
22-Dec-2015 21:15:00,94.480146
22-Dec-2015 21:30:00,96.735650
22-Dec-2015 21:45:00,96.104283
22-Dec-2015 22:00:00,92.355645
22-Dec-2015 22:15:00,92.807107
22-Dec-2015 22:30:00,84.246607
22-Dec-2015 22:45:00,87.926393
22-Dec-2015 23:00:00,86.200281
22-Dec-2015 23:15:00,86.256634
22-Dec-2015 23:30:00,84.394353
22-Dec-2015 23:45:00,84.411140
23-Dec-2015 00:00:00,74.057748
23-Dec-2015 00:15:00,81.490846
23-Dec-2015 00:30:00,73.445833
23-Dec-2015 00:45:00,69.386310
23-Dec-2015 01:00:00,68.427614
23-Dec-2015 01:15:00,78.567833
23-Dec-2015 01:30:00,62.027645
23-Dec-2015 01:45:00,74.360185
23-Dec-2015 02:00:00,71.301551
23-Dec-2015 02:15:00,78.788900
23-Dec-2015 02:30:00,63.550938
23-Dec-2015 02:45:00,73.317891
23-Dec-2015 03:00:00,56.341601
23-Dec-2015 03:15:00,72.828877
23-Dec-2015 03:30:00,71.527043
23-Dec-2015 03:45:00,85.174202
23-Dec-2015 04:00:00,67.117751
23-Dec-2015 04:15:00,77.419961
23-Dec-2015 04:30:00,61.431826
23-Dec-2015 04:45:00,64.347038
23-Dec-2015 05:00:00,55.877001
23-Dec-2015 05:15:00,71.032667
23-Dec-2015 05:30:00,54.950717
23-Dec-2015 05:45:00,66.745572
23-Dec-2015 06:00:00,79.487206
23-Dec-2015 06:15:00,76.949496
23-Dec-2015 06:30:00,55.428266
23-Dec-2015 06:45:00,60.330656
23-Dec-2015 07:00:00,59.262422
23-Dec-2015 07:15:00,51.548614
23-Dec-2015 07:30:00,58.767955
23-Dec-2015 07:45:00,62.655641
23-Dec-2015 08:00:00,66.543328
23-Dec-2015 08:15:00,70.431014
23-Dec-2015 08:30:00,74.318700
23-Dec-2015 08:45:00,78.206386
23-Dec-2015 09:00:00,82.094072
23-Dec-2015 09:15:00,85.981759
23-Dec-2015 09:30:00,104.789954
23-Dec-2015 09:45:00,116.580689
23-Dec-2015 10:00:00,109.307095
23-Dec-2015 10:15:00,114.109627
23-Dec-2015 10:30:00,117.072306
23-Dec-2015 10:45:00,96.979177
23-Dec-2015 11:00:00,92.981348
23-Dec-2015 11:15:00,93.596205
23-Dec-2015 11:30:00,95.829070
23-Dec-2015 11:45:00,91.421953
23-Dec-2015 12:00:00,92.511121
23-Dec-2015 12:15:00,86.855635
23-Dec-2015 12:30:00,85.487509
23-Dec-2015 12:45:00,84.391937
23-Dec-2015 13:00:00,84.013569
23-Dec-2015 13:15:00,83.388101
23-Dec-2015 13:30:00,85.169672
23-Dec-2015 13:45:00,87.176731
23-Dec-2015 14:00:00,91.359227
23-Dec-2015 14:15:00,83.598535
23-Dec-2015 14:30:00,92.977771
23-Dec-2015 14:45:00,94.924926
23-Dec-2015 15:00:00,95.860237
23-Dec-2015 15:15:00,95.170729
23-Dec-2015 15:30:00,83.943926
23-Dec-2015 15:45:00,89.224246
23-Dec-2015 16:00:00,101.661800
23-Dec-2015 16:15:00,91.679043
23-Dec-2015 16:30:00,94.254556
23-Dec-2015 16:45:00,88.961130
23-Dec-2015 17:00:00,77.221924
23-Dec-2015 17:15:00,84.793208
23-Dec-2015 17:30:00,83.726769
23-Dec-2015 17:45:00,84.596776
23-Dec-2015 18:00:00,75.340202
23-Dec-2015 18:15:00,81.647277
23-Dec-2015 18:30:00,92.266110
23-Dec-2015 18:45:00,90.813385
23-Dec-2015 19:00:00,88.325016
23-Dec-2015 19:15:00,90.811904
23-Dec-2015 19:30:00,84.739977
23-Dec-2015 19:45:00,83.759857
23-Dec-2015 20:00:00,81.499974
23-Dec-2015 20:15:00,64.820221
23-Dec-2015 20:30:00,61.797427
23-Dec-2015 20:45:00,80.245352
23-Dec-2015 21:00:00,77.087423
23-Dec-2015 21:15:00,81.158904
23-Dec-2015 21:30:00,83.073278
23-Dec-2015 21:45:00,78.672385
23-Dec-2015 22:00:00,73.068957
23-Dec-2015 22:15:00,62.785321
23-Dec-2015 22:30:00,73.285148
23-Dec-2015 22:45:00,86.867243
23-Dec-2015 23:00:00,87.941869
23-Dec-2015 23:15:00,78.758290
23-Dec-2015 23:30:00,85.742925
23-Dec-2015 23:45:00,79.247488
24-Dec-2015 00:00:00,74.730600
24-Dec-2015 00:15:00,80.587045
24-Dec-2015 00:30:00,71.905561
24-Dec-2015 00:45:00,66.420245
24-Dec-2015 01:00:00,74.044464
24-Dec-2015 01:15:00,63.267755
24-Dec-2015 01:30:00,71.912633
